"249180010","PSZCZYNA","2006","01",-7.7,"",.0,"8",1.1,"",6.7,""
"249180010","PSZCZYNA","2006","02",-3.2,"",.0,"8",1.2,"",6.0,""
"249180010","PSZCZYNA","2006","03",.1,"",.0,"8",1.2,"",6.3,""
"249180010","PSZCZYNA","2006","04",9.2,"",.0,"8",1.1,"",5.3,""
"249180010","PSZCZYNA","2006","05",13.3,"",.0,"8",1.2,"",5.0,""
"249180010","PSZCZYNA","2006","06",17.6,"",.0,"8",1.0,"",3.8,""
"249180010","PSZCZYNA","2006","07",21.6,"",.0,"8",.8,"",1.8,""
"249180010","PSZCZYNA","2006","08",17.0,"",.0,"8",1.1,"",5.5,""
"249180010","PSZCZYNA","2006","09",15.5,"",.0,"8",1.2,"",3.0,""
"249180010","PSZCZYNA","2006","10",10.3,"",.0,"8",1.0,"",3.4,""
"249180010","PSZCZYNA","2006","11",5.6,"",.0,"8",1.7,"",5.7,""
"249180010","PSZCZYNA","2006","12",3.4,"",.0,"8",1.7,"",5.2,""
"249180130","CIESZYN","2006","01",-6.4,"",82.6,"",1.7,"",4.6,""
"249180130","CIESZYN","2006","02",-2.6,"",85.5,"",1.8,"",6.1,""
"249180130","CIESZYN","2006","03",.8,"",83.2,"",2.0,"",5.7,""
"249180130","CIESZYN","2006","04",9.5,"",75.7,"",1.6,"",4.7,""
"249180130","CIESZYN","2006","05",13.4,"",71.2,"",1.9,"",4.8,""
"249180130","CIESZYN","2006","06",17.6,"",73.0,"",1.2,"",4.1,""
"249180130","CIESZYN","2006","07",21.8,"",62.6,"",1.2,"",2.0,""
"249180130","CIESZYN","2006","08",16.9,"",79.9,"",1.9,"",5.3,""
"249180130","CIESZYN","2006","09",15.4,"",80.4,"",1.4,"",2.9,""
"249180130","CIESZYN","2006","10",11.6,"",77.2,"",2.0,"",3.6,""
"249180130","CIESZYN","2006","11",6.9,"",85.3,"",2.4,"",5.5,""
"249180130","CIESZYN","2006","12",4.0,"",83.2,"",2.4,"",5.0,""
"249180160","BRENNA","2006","01",-6.7,"",88.8,"",1.7,"",4.3,""
"249180160","BRENNA","2006","02",-2.7,"",90.9,"",2.1,"",6.0,""
"249180160","BRENNA","2006","03",.3,"",83.7,"",1.9,"",6.3,""
"249180160","BRENNA","2006","04",8.6,"",77.7,"",1.7,"",5.0,""
"249180160","BRENNA","2006","05",12.9,"",72.8,"",1.6,"",5.5,""
"249180160","BRENNA","2006","06",17.0,"",76.1,"",1.4,"",5.1,""
"249180160","BRENNA","2006","07",21.0,"",66.0,"",1.1,"",2.8,""
"249180160","BRENNA","2006","08",16.5,"",80.7,"",1.3,"",5.9,""
