"249180010","PSZCZYNA","1986","01",-1.3,"",89.8,"",3.4,"",5.6,""
"249180010","PSZCZYNA","1986","02",-8.1,"",87.8,"",2.0,"",5.5,""
"249180010","PSZCZYNA","1986","03",2.3,"",82.0,"",2.7,"",5.0,""
"249180010","PSZCZYNA","1986","04",9.7,"",74.2,"",1.9,"",4.6,""
"249180010","PSZCZYNA","1986","05",14.9,"",74.7,"",1.6,"",3.6,""
"249180010","PSZCZYNA","1986","06",15.8,"",77.7,"",1.6,"",4.0,""
"249180010","PSZCZYNA","1986","07",17.0,"",79.9,"",1.2,"",4.4,""
"249180010","PSZCZYNA","1986","08",17.2,"",81.7,"",1.4,"",4.5,""
"249180010","PSZCZYNA","1986","09",11.9,"",84.1,"",1.5,"",4.4,""
"249180010","PSZCZYNA","1986","10",8.9,"",80.6,"",1.5,"",3.9,""
"249180010","PSZCZYNA","1986","11",5.0,"",86.5,"",2.3,"",4.2,""
"249180010","PSZCZYNA","1986","12",-.9,"",89.2,"",3.2,"",5.7,""
"249180010","PSZCZYNA","1987","01",-9.7,"",89.6,"",2.3,"",6.2,""
"249180010","PSZCZYNA","1987","02",-1.1,"",87.5,"",2.1,"",4.7,""
"249180010","PSZCZYNA","1987","03",-2.1,"",79.2,"",1.8,"",5.1,""
"249180010","PSZCZYNA","1987","04",7.6,"",77.7,"",2.0,"",5.3,""
"249180010","PSZCZYNA","1987","05",11.2,"",77.2,"",1.4,"",5.0,""
"249180010","PSZCZYNA","1987","06",16.1,"",77.9,"",1.5,"",4.7,""
"249180010","PSZCZYNA","1987","07",18.5,"",80.5,"",1.3,"",3.7,""
"249180010","PSZCZYNA","1987","08",15.5,"",79.3,"",1.6,"",4.2,""
"249180010","PSZCZYNA","1987","09",14.7,"",81.4,"",1.5,"",4.5,""
"249180010","PSZCZYNA","1987","10",9.3,"",84.1,"",1.6,"",4.0,""
"249180010","PSZCZYNA","1987","11",4.7,"",88.8,"",1.7,"",6.7,""
"249180010","PSZCZYNA","1987","12",.4,"",90.8,"",2.4,"",6.3,""
"249180010","PSZCZYNA","1988","01",2.0,"",89.4,"",1.8,"",5.3,""
"249180010","PSZCZYNA","1988","02",1.5,"",85.2,"",2.5,"",6.1,""
"249180010","PSZCZYNA","1988","03",1.3,"",86.5,"",2.2,"",6.3,""
"249180010","PSZCZYNA","1988","04",7.6,"",71.0,"",1.8,"",3.9,""
"249180010","PSZCZYNA","1988","05",14.5,"",71.8,"",1.9,"",4.2,""
