"249180010","PSZCZYNA","2002","01",13.6,"",2.3,"",-23.6,"",-4.3,"",-1.1,"",-29.6,"",32.8,"",8.7,"","01","",37,"",24,6,5
"249180010","PSZCZYNA","2002","02",16.1,"",8.0,"",-6.3,"",.1,"",3.5,"",-8.2,"",40.8,"",6.5,"","26","",0,"",0,10,6
"249180010","PSZCZYNA","2002","03",20.3,"",10.9,"",-2.3,"",.7,"",5.1,"",-5.3,"",23.7,"",5.4,"","19","",0,"",0,7,3
"249180010","PSZCZYNA","2002","04",20.9,"",14.1,"",-6.3,"",3.4,"",8.4,"",-6.3,"",29.5,"",12.6,"","20","",4,"",2,9,2
"249180010","PSZCZYNA","2002","05",29.3,"",23.6,"",4.8,"",10.9,"",16.7,"",4.4,"",124.0,"",32.0,"","27","",0,"",0,14,0
"249180010","PSZCZYNA","2002","06",31.6,"",22.6,"",8.3,"",12.5,"",17.3,"",7.9,"",125.2,"",39.4,"","10","",0,"",0,18,0
"249180010","PSZCZYNA","2002","07",31.4,"",25.8,"",9.6,"",14.3,"",19.8,"",7.0,"",117.8,"",37.2,"","13","",0,"",0,13,0
"249180010","PSZCZYNA","2002","08",28.6,"",25.3,"",10.8,"",14.2,"",19.2,"",8.8,"",48.3,"",13.9,"","05","",0,"",0,9,0
"249180010","PSZCZYNA","2002","09",27.4,"",17.7,"",-.5,"",8.3,"",12.3,"",-.9,"",95.3,"",21.2,"","20","",0,"",0,17,0
"249180010","PSZCZYNA","2002","10",18.4,"",11.4,"",-2.3,"",4.0,"",7.1,"",-3.4,"",97.0,"",23.6,"","17","",0,"",0,24,0
"249180010","PSZCZYNA","2002","11",20.2,"",9.3,"",-5.8,"",2.3,"",5.4,"",-6.5,"",37.6,"",7.8,"","29","",0,"",0,11,1
"249180010","PSZCZYNA","2002","12",6.9,"",-2.0,"",-19.6,"",-8.0,"",-5.2,"",-26.2,"",32.9,"",12.0,"","30","",8,"",15,4,9
"249180130","CIESZYN","2002","01",13.9,"",2.6,"",-24.1,"",-3.5,"",-.8,"",-28.9,"",23.3,"",4.3,"","20","",32,"",24,8,7
"249180130","CIESZYN","2002","02",15.8,"",8.8,"",-6.8,"",1.4,"",4.6,"",-7.8,"",41.7,"",11.6,"","12","",3,"",1,9,3
"249180130","CIESZYN","2002","03",19.8,"",11.2,"",-2.3,"",2.2,"",5.9,"",-4.8,"",30.8,"",7.6,"","19","",0,"",0,7,7
"249180130","CIESZYN","2002","04",21.2,"",14.0,"",-7.3,"",3.5,"",8.3,"",-8.8,"",34.5,"",9.7,"","23","",5,"",2,12,2
"249180130","CIESZYN","2002","05",29.6,"",23.0,"",6.1,"",11.3,"",17.0,"",2.1,"",155.6,"",42.0,"","28","",0,"",0,17,0
"249180130","CIESZYN","2002","06",31.9,"",23.7,"",7.0,"",12.3,"",18.0,"",5.7,"",106.3,"",31.4,"","10","",0,"",0,17,0
"249180130","CIESZYN","2002","07",32.6,"",26.4,"",9.0,"",14.6,"",20.0,"",8.6,"",130.0,"",61.6,"","18","",0,"",0,17,0
"249180130","CIESZYN","2002","08",28.5,"",25.3,"",10.9,"",14.0,"",19.0,"",10.9,"",118.6,"",28.8,"","02","",0,"",0,10,0
"249180130","CIESZYN","2002","09",26.6,"",17.6,"",.5,"",8.2,"",12.2,"",.0,"",85.7,"",18.0,"","15","",0,"",0,17,0
